username,full_text,topic,predicted_label,probability_emotion
Gitapuspita99,@kaapedochiii @dwinucleo Statement paling bodoh ini dikira orang orang sana gak punya duit apa? Pastilah penuh jangan dibatakan kemarin aja di Qatar tiket untuk timnas Indonesia habis jangan bego dikira Kalimantan gak ada hotel dan lainnya ingat Jawa bisa maju karena sda pula lain,0,Anger,0.801816999912262
sobadmintonih,@TimnasIndonesia kerennnnn,1,Joy,0.46444424986839294
tvOneNews,Malaysia Tersingkir Timnas Indonesia Resmi Jadi Satu-satunya Wakil Asia Tenggara di Putaran Ketiga Kualifikasi Piala Dunia 2026: Timnas Indonesia dipastikan jadi satu-satunya wakil Asia Tenggara yang lolos ke putaran ketiga kualifikasi Piala Dunia 2026 https://t.co/dEpS7sWHg6 https://t.co/TGva7mXnnR,4,Neutral,0.8818244338035583
tvOneNews,FIFA Ajak Angkat Tangan Usai Timnas Indonesia Lolos Putaran Tiga Kualifikasi Piala Dunia: Timnas Indonesia akan bersaing dengan 17 tim peserta lainnya untuk meraih enam slot timnas di Piala Dunia 2026 mendatang. https://t.co/utQ9gutrSD https://t.co/m4n1O5dmF5,2,Neutral,0.6526839137077332
tvOneNews,Shin Tae-yong Langsung Bicara soal Perpanjangan Kontrak Setelah Timnas Indonesia Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026: Usai hadapi Filipina pelatih Timnas Indonesia Shin Tae-yong berbicara soal perpanjangan kontraknya bersama PSSI yang https://t.co/jh94kodVLf https://t.co/EpQl05b419,1,Neutral,0.5504125952720642
IDNTimesSport,Pelatih Filipina Doakan Timnas Indonesia Lolos Piala Dunia 2026 https://t.co/zp4erBAUXD,1,Joy,0.720920741558075
Aribluees,@idextratime @erickthohir @PSSI @TimnasIndonesia Duit buat ngundang artis mending buat beli rumput tuh,4,Anger,0.4091437757015228
kambing19091,@iridocyclitys acara sepak bola yang main timnas indonesia ngundang nyanyi anang Ashanty. kurang lucu apalagi ini kalau mau ngundang acara gitu ya band NETRAL atau Coklat. bikin ngakak kontlo kontlo.,3,Anger,0.48941656947135925
A13surd1sm3,@MafiaWasit Kenapa sampe segitunya? Emang orang Indonesia harus puji dan suka timnas selalu ya? Klo gasuka dicap tidak nasionalis kah?,4,Anger,0.44804343581199646
afhiyhdeckx,@ManUtd_ID @TimnasIndonesia Minimal player timnas yg dipake ini admin star sindrom terlalu jumawa,0,Anger,0.33773744106292725
MSNindonesia,Kalah dari Timnas Indonesia Pelatih Filipina Terpukau dengan Atmosfer Luar Biasa SUGBK https://t.co/brqVb4lVYD,7,Joy,0.6454135775566101
jjangmiiiiiii,@TimnasIndonesia Claudia lagi,7,Neutral,0.3033656179904938
oktwinwin,thankyou garuda timnas Indonesia and thanks luv bojoku Nathan ️‍🇲🇨 sorry rizky ridho km second choice https://t.co/iWb3a0eMoK,0,Joy,0.549572765827179
v_vi_mcmxcv,@TimnasIndonesia Jadi kapan liganya dimulai lagi @PSSI? Kasian para pemain mau tryout di luar negeri kan perlu duit juga.,1,Anger,0.7039319276809692
717_map,@fahmiiiiii14 @idextratime @erickthohir @PSSI @TimnasIndonesia Jangan salahin anangnya kocak salahin panitianya aja,3,Neutral,0.31567493081092834
CNNIndonesia,Haye Cetak Gol Perdana untuk Timnas Indonesia https://t.co/JvxaGSiE3c,1,Joy,0.5242218375205994
frvrsunny,@TimnasIndonesia pokoknya full senyum bgt malem ini,2,Joy,0.9527316689491272
NagaligaNews1,5 Fakta Timnas Indonesia Lolos ke Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia dan Piala Asia 2027 Nomor 1 Cetak Sejarah! https://t.co/eN4KzUbScG https://t.co/85Y4d9Zn8f,2,Joy,0.8122330904006958
thesnowden__,@nocontextpersib Musuhin satu supporter di Indonesia dan skrng musuhin supporter timnas juga ngeri ORANG KAMPUNG YG SATU INI,7,Anger,0.6097633242607117
milomir_holic,@FIFAWorldCup @TimnasIndonesia Atututu sayaanggggg ,1,Love,0.432839959859848
vickotwitt,@mynameisrichie_ @MDeva909 @DelanRamadoni22 @gilabola_ina yg FAKTA aja sekarang mereka gabung di Indonesia kaya haye usia udah 29 tahun timnas mana lagi yang mau nerima dia..tolol,9,Neutral,0.6348568201065063
Bolanet,Man of the Match Timnas Indonesia vs Filipina: Thom Haye! https://t.co/qYeEv91g9S,4,Neutral,0.9055083990097046
romiyadi993,Alhamdulillah timnas Indonesia 🇲🇨 Lolos#TimnasDay,2,Joy,0.5542560815811157
cloudsixxx_,@TimnasIndonesia SELAMATTTTTT,0,Neutral,0.6350145936012268
guardiamoavant,@TimnasIndonesia Selamat yaaa para wanita waniti hebat ,1,Joy,0.5820330381393433
vickotwitt,@Drunkenmaster29 @idextratime @bliblidotcom yoi lama2 timnas Indonesia isinya pemain instan modal keturunan sm nyanyi Indonesia raya doang,9,Anger,0.3560478389263153
upiljenglot,@TimnasIndonesia Keren bgttttt,2,Joy,0.49676045775413513
DecanioAkayla,@Indostransfer Para jamaah haji Indonesia auto beli tiket nonton timnas langsung disana.,8,Anger,0.44210946559906006
temmycr7,@TimnasIndonesia ️ you cantik cantik @TimnasIndonesia selamat ya malam yg indah dan hujan benar benar pembawah berkah 🇮🇩,0,Joy,0.865842878818512
mseseres,Waww terimakasih kak paul ️sudah mau di ajakin foto bareng di GBK btw TIMNAS Indonesia menang yah MENYALA TIMNASKUUU ( Btw kak paul seee baiikk dan se humble itu gaesss ) sehat-sehat ka paul️️ #indonesiavsphilippines #TimNasDay #GBK https://t.co/ESGF5trf6s,0,Joy,0.9300129413604736
TimnasIndonesia,92' Gol penutup yang manis dari Citra Ramadhani! #KitaGaruda 0-3 #PertiwiBerani https://t.co/jFpFLGC5Kj,0,Anger,0.3029634952545166
Horangiehae,@maslerry @TimnasIndonesia Oalah udah lupa brati udah lama nontonnya wkwk. Thank you ya infonya dari kemarin penasaran kek pernah denger soal Claudia ini ,1,Sad,0.47346624732017517
rayn16_,@FIFAWorldCup @TimnasIndonesia Robbed india vs Qatar,0,Anger,0.242110475897789
KingArtz21,@TimnasIndonesia Ini lawan siapa sih,8,Anger,0.3667597472667694
dwitaumswo_,si fomo ini mengucapkan selamat buat sepakbola timnas indonesia ,0,Joy,0.8807693719863892
maslerry,@TimnasIndonesia mbak udh mbakkkk jgn galak galak,1,Anger,0.38609325885772705
ppaawppaww,@Horangiehae @maslerry @TimnasIndonesia iya itu timo scheunemann terakhir tau pas ngelatih persema tahun 2011an abis itu gatau ngelatih buat club mana lagi wkwk,0,Sad,0.2655923068523407
Indrakhal_e2l,Cek Jersey Timnas Indonesia 2023 Bahan Premium 3 warna Merah Putih dan Hitam dengan harga Rp88.900. Dapatkan di Shopee sekarang! https://t.co/9MSqmdtnex https://t.co/y2I6F7iLaI,0,Neutral,0.8369476199150085
YareY4r3Daze,Sekarang timnas Indonesia udah bukan levelnya lagi Asean sekarang udah naik levelnya ke Asia sebuah suatu hal yg beneran gak disangka2 akhirnya sampai juga ke masa ini #TimnasDay,1,Neutral,0.5619991421699524
YareY4r3Daze,Walaupun dicibir terus sama local pride gak bisa dapat trofi AFF tapi dgn pencapaian beliau selama ini itu udah luar biasa dan jadi sejarah baru buat timnas Indonesia dan akhirnya beliau beneran bisa mengangkat prestasi timnas Indonesia dan naikkan levelnya #TimnasDay,0,Joy,0.7249366044998169
AdenanSertsan,Yg main TIMNAS INDONESIA yg malu seluruh rakyat Indonesia. Hanya2 gara2 rumput jelek GBK. Gak akan besar Timnas ke pentas Dunia selama Pemerintah/PSSI gak becus. Kelola rumput saja berantakan. Asli MEMALUKAN. 3x berturut2 pertandingan resmi Timnas dgn rumput kelas Tarkam @PSSI,4,Anger,0.3844890296459198
gwhaybro,Timnasday! Selamat 2 kali Timnas Indonesia sukses mengukir sejarah sepanjang 2024 di Piala Asia dan Piala Dunia #TimNasDay #verdonk #pssi #towel https://t.co/8taByR0Ajx,2,Joy,0.9557735919952393
turunminum_id,Momen kepulangan Timnas Indonesia usai menang 2-0 melawan Filipina di Stadion GBK. Beberapa pemain nampak memperlihatkan wajah sumringah karena berhasil lolos ke babak tiga Kualifikasi Piala Dunia 2026. #timnasday #timnasindonesia #skuadgaruda #kualifikasipialadunia2026 https://t.co/bzP1FQjA0F,2,Anger,0.38147076964378357
maslerry,@Horangiehae @TimnasIndonesia nah ituu timo scheunemann kan jd manager abal abal nya yowis ben yg nyuruh terbang ke bandung trs tantenya atau siapanya ya aku lupa itu jg pelatih bola di papua,7,Joy,0.3978883922100067
VIVAbola,Malaysia Thailand dan Vietnam Menangis saat Timnas Indonesia Setak Sejarah https://t.co/0cUrJS2kwj,4,Joy,0.30434444546699524
antaranews,Shin Tae-yong evaluasi penampilan nilai lini depan timnas Indonesia https://t.co/xfWxwHKcVS,7,Joy,0.40328148007392883
A13surd1sm3,@idextratime Pemain Indonesia lu semua kesian amat ya sekarang timnas lu isinya orang belanda semua ,0,Anger,0.5255579948425293
neoonolimit,900k yang worth it first experience nonton timnas langsung di gbk + liat sejarah indonesia lolos R3 World Cup Qualifiers,2,Joy,0.3022168278694153
SambernyawaCom,Dipimpin langsung kapten Timnas Indonesia Asnawi Mangkualam lagu Tanah Air tetao bergemuruh di Stadion GBK. Seru mananih Asnawi atau Anang &amp; Friends ? @unsaofficial ‼️ Kuliah di Solo UNSA aja #Timnasday #Sambernyawa https://t.co/neAu13Q28a,3,Joy,0.4260658621788025
temmycr7,@TimnasIndonesia tadi para pemain timnas mau naik bis dan meninggalkan GBK ada yang terdengar teriak2 BAMBANG PAMUNGKAS TITUS BONAI bung towel agak Laen memang https://t.co/zPwu2WrHii,0,Anger,0.4800821542739868
Horangiehae,@maslerry @TimnasIndonesia Hah jadi siapa di yowes ben kok aku gak ngeh ya wkwkwk. Brati dia keponakannya timo atau siapa itu yang tadinya pelatih bola juga kan?,1,Neutral,0.4169997572898865
HildanEfendi10,Pemain lokalnya aja kaya gini Dah gtu pengen komposisi timnas Indonesia banyakin Indonesia tulen mau masuk pildun dengan komposisi banyak Indonesia tulen? Jangan harap Lebih baik banyakin pemain naturalisasi aja lebih menjanjikan gpp bukan Indonesia tulen yg penting,2,Fear,0.3627203404903412
chika501_,INDONESIAAA 🇮🇩 Kedua kalinya nonton Timnas langsung Ga pernah ga seru Congrats Timnas! Congrats Indonesia! Jaya jaya jayaaa https://t.co/gyLX6fRQnB,0,Joy,0.7036206722259521
YareY4r3Daze,@Riweh_Banget Respect buat bang Jay calon kapten timnas Indonesia,1,Anger,0.3242935538291931
unyil____,Timnas Indonesia Ukir Sejarah Lolos Ronde 3 Kualifikasi Piala Dunia &amp; Otomatis Lolos Piala Asia https://t.co/4qb3oWSgkP,4,Joy,0.5945146679878235
WCyJk18,Saat peluit akhir di bunyikan dan di saat itu gw berselebrasi merayakan kemenangan Timnas Indonesia yg lolos ke putran ketiga qualifikasi piala dunia di saat itu pun gw menangis bahagia krn gw berselebrasi melihat timnas Garuda terbang tinggi,1,Joy,0.7872929573059082
kejjuuu_,@TimnasIndonesia gilss kerennn bgtttttttt clau,0,Anger,0.4247039556503296
dede_verde,@idextratime @erickthohir @PSSI @TimnasIndonesia Pak e buk e ngapurane saiki aku wis kerjo ,0,Neutral,0.2760280668735504
maslerry,@Horangiehae @TimnasIndonesia betul keluarganya scheunemann. omnya dia yg main di yowes ben 2,9,Neutral,0.334760457277298
KangIndra_,@jemy_mahara @TimnasIndonesia @PSSI itulah je coba kritiknya di terusin ke yang berwenang je ,6,Anger,0.33059269189834595
DenOhang43517,@TimnasIndonesia 2 kali kasih asist Nathan Tjoe A On,0,Joy,0.8489969968795776
caraguruh_,Masih merasa sendiri walaupun tribun sangatlah padat :) #TimnasDay #erickthohir #gilabola_ina #TimnasIndonesia @FIFAcom #nathanarchive_ #jayidzes #ThomHaye_ https://t.co/3zHmnIokUI,4,Anger,0.309599906206131
asepkawan,@yashadipura @PSSI @erickthohir Catat woy. Menyanyi Indonesia Pusaka dengan pemain melingkar di tengah lapangan sudah jadi tradisi timnas di semua stadion. Chant dari suporter udah paling baik gak usah bawa2 artis buat konser2an,0,Anger,0.5201420187950134
NiatSeptia60596,Ibu guru sange nih terbaru #timnasindonesia #bokepindo #viralvideo #trending Lanjut gas meluncur full video https://t.co/uzcbZ8FmsP https://t.co/0bNxH66zxN,0,Neutral,0.373360276222229
PakdeKoppig,2. Prestasi gemilang ini juga memastikan posisi kita di putaran final Piala Asia 2027. Terima kasih untuk kerja keras seluruh pemain ofisial dan dukungan dari semua masyarakat. Terus berjuang Timnas Garuda! #presidenjokowi #Jokowi #jokowidodo #timnasgaruda #indonesiapusaka https://t.co/z9su3udUFh,1,Joy,0.8759306073188782
PakdeKoppig,Presiden @jokowi : Kemenangan yang luar biasa! Selamat untuk Timnas Indonesia yang berhasil menaklukkan Filipina dengan skor 2-0! Dengan torehan ini kita semakin dekat dengan impian kita untuk bisa bermain di Piala Dunia. #TimNasDay #Jokowi #TimnasIndonesia https://t.co/km3klipGn9,0,Neutral,0.48836076259613037
jemy_mahara,@idextratime @erickthohir @PSSI @TimnasIndonesia Tolong anang n friends di blacklist dari semua acara pssi dan timnas!,3,Neutral,0.32102102041244507
YareY4r3Daze,@SCTV @HabisNontonFilm Thanks min better than MNC group btw next time tolong bisikin ke Panpel gak usah ngundang bintang tamu segala pas pertandingan resmi timnas Indonesia,1,Joy,0.6754065155982971
starrieous,mantan gue juga r cowok r yang ijo neon tuh keknya cuman rizky ridho ramadhani yang tadi nyetak goal kedua buat timnas indonesia assist dari nathan noel romejo tjeo-a-on,0,Neutral,0.4109167754650116
jemy_mahara,@KangIndra_ @TimnasIndonesia @PSSI Yg ngide dan yg ngelolosin ide ,0,Love,0.7138891816139221
indonews_xyz,Erick pastikan jadwal Liga Indonesia beri kelonggaran persiapan timnas https://t.co/yKBxlaoNBn,0,Joy,0.3306027054786682
Horangiehae,@TimnasIndonesia Eh dia ini anaknya itu bukan sih yang bapaknya darah jerman tapi sekakak adeknya lahir di indo? Yang lancar ngomong jawa itu. Keknya gue pernah denger tapi bener apa salah yaaa,1,Sad,0.3402014970779419
YareY4r3Daze,@TimnasIndonesia Hamdalah ya Allah pencapaian coach STY selama melatih timnas Indonesia https://t.co/qDTV01mSYU,1,Joy,0.5295209288597107
_apriansahhhhh,@iridocyclitys Cinta tanah air? Indonesia pusaka karokean family Kaos timnas kaos polo ralp Dipertanyakan nasionalismenya?,0,Love,0.9873402714729309
SutiaArif,Terbang lebih tinggi Garuda Indonesia . . . #TimNasDay #jersey #Supporter #timnas Erspo Timnas Jersey Supporter Home Red seharga Rp189.050. Dapatkan sekarang juga di Shopee! https://t.co/gyMqAUxf1J,0,Neutral,0.3996487557888031
LendiAnand5,kelas coy #TimnasIndonesia,0,Neutral,0.4249040484428406
kinxderxjoy,Pemain timnas dan official merayakan lolos ke ronde 3 kualifikasi piala dunia dengan suporter!!! #TimNasDay #Indonesia https://t.co/2YO18k6sQP,0,Joy,0.462102472782135
silangitttttt,@TimnasIndonesia sangarr,1,Neutral,0.2886769473552704
kevin_febio,@terbarik @idextratime @erickthohir @PSSI @TimnasIndonesia Joss niku pak daripada orjen tunggal gebyar gebyar wes koyo jalan santai ae wkwk,0,Joy,0.7080866098403931
findingvernown,@TimnasIndonesia KEREEEENNN,0,Joy,0.46444424986839294
fl0viery,@TimnasIndonesia OMG KEREN UDAH 2-0 AJA,1,Joy,0.44834771752357483
turunminum_id,Para pemain sapa suporter usai laga Timnas Indonesia vs Filipina rampung #timnasindonesia #timnasday #skuadgaruda #indonesiavsfilipina #suporter #ultrasgaruda #lagrandeindonesia #kualifikasipialadunia2026 #qualifiersworldcup2026 #fifamatchday #infobola #beritabolaterkini https://t.co/NyQmAGNTTn,0,Joy,0.2987883388996124
almuzawar,@TimnasIndonesia Min abis ini gaada karaoke kan?,4,Fear,0.3306673765182495
lagilagibola,Terimakasih Supporter Timnas Indonesia ! https://t.co/LbvAxgr04A,1,Joy,0.7672978639602661
ChenSimamora,@TimnasIndonesia Claudia tolong gantiin Marselino,1,Neutral,0.2848418056964874
Lek_Tumidjo,@TimnasIndonesia Zahra emang T O P Hayuk bisa tambah goal lagii ,1,Neutral,0.3225167691707611
SportCornerID,Ranking FIFA Timnas Indonesia Melejit usai Menang dari Filipina https://t.co/XzazsGFdoW,1,Neutral,0.3314296305179596
yhoegaze,Dilihat dari 5 kemenangan terakhir Timnas itu didapat dari lawan Brunei Vietnam 3X &amp; Filipina. Timnas belum bener-bener level Asia apalagi ngomongin lolos ke Piala Dunia masih jauh. Semoga orang-orang juga ga lupa kalo kualitas Timnas Indonesia masih medioker.,2,Anger,0.3381975591182709
raiman_dmg,Mudah²an timnas indonesia bisa lolos ke piala dunia 2026! Aamiin ,8,Joy,0.9201530814170837
jinsuuu_chan,@fahmiiiiii14 @idextratime @erickthohir @PSSI @TimnasIndonesia sumpah sih bener bener dah netijen indo ,1,Love,0.8151831030845642
noervsk,@iridocyclitys Ya jelas Indonesia Pusaka lahh ini timnas kok di nyanyi'in dangdutan tolol banget panitianya besok² undang lagi dangdutan pak kalau after match timnas @erickthohir @PSSI biar keliatan tololnya penyelenggaranya TOLOL!,6,Anger,0.6784440279006958
anctol,ALHAMDULILLAH TIMNAS INDONESIA LOLOS PIALA DUNIA BERTEMU DENGAN ENGLAND CONGRATS GARUDA MUDA!! GG ,2,Joy,0.8033753037452698
officialinews_,Berikut prestasi Pelatih Shin Tae-yong bersama Timnas Indonesia https://t.co/nVFCMbaGUu,9,Joy,0.36756569147109985
thisigrad,@idextratime @erickthohir @PSSI @TimnasIndonesia ️AKUUU IKI ANAK LANANG,3,Sad,0.5814520716667175
raiman_dmg,Asian Cup 2027 AYO SEMANGAT TIMNAS INDONESIA!!!!!! 🇮🇩 GARUDA DI DADAKU!,2,Joy,0.9400719404220581
Alankece4,@idextratime @erickthohir @PSSI @TimnasIndonesia Saran yg bagus p @erickthohir @PSSI @TimnasIndonesia,4,Joy,0.26335620880126953
bargasprang13,@_maruboru yes! kata itu composure . Pemain terbaik yang timnas indonesia pernah punya sepanjang masa atleast sampai hari ini.,0,Joy,0.46998247504234314
Hilmi_ak,Timnas Indonesia menang tadi Guys! Tapi mereka bisa enggak yah jawab pertanyaanku? #TimnasIndonesia #Timnas #TimnasDay #FifaWorldCup #Anang #Filipina #Philippines #ThomHaye https://t.co/stfvKmp8TD,4,Anger,0.3248126208782196
ujungmenteng12,@FIFAWorldCup @TimnasIndonesia 3 kata lucu = timnas kami persib ,0,Neutral,0.24103549122810364
fl0viery,@TimnasIndonesia BUSET CLAU LAGIII,0,Anger,0.23635998368263245
novianpriyo,@IhsanBepe @TimnasIndonesia Aku bek ae pe Kowe sayap,1,Anger,0.3109716475009918
_gndiaris,@TimnasIndonesia Lets go Garuda Pertiwi ,0,Neutral,0.3103863298892975
cuciqris,@thejurgenholic @thisisjawir @FIFAWorldCup @TimnasIndonesia lu toxic bgt gen,0,Anger,0.28669410943984985
anak_baru23,@TimnasIndonesia Mari kita simpan gambar ini dan tag pemain mobile legend PH.,0,Anger,0.34564223885536194
ipung_ngudi,@SCTV Terima kasih @SCTV and group lanjut siarkan #timnasindonesia #nobarjangandilarang,0,Joy,0.6298487782478333
yudhie_zhepoet,@idextratime @erickthohir @PSSI @TimnasIndonesia Indosiar ini mentang mentang ada rizky ridho,9,Joy,0.35057324171066284
calignoius,Thank God waktu match tadi hujan sudah berhenti sebelumnya padahal pas lagi pemanasan sempat hujan. Juga cuaca yang mendukung para pemain untuk tampil prima. Gak ada ekspresi tubuh mereka yang nunjukkin mereka kepanasan. Well done Timnas Indonesia. We are proud of you.,1,Joy,0.4992126226425171
myj_27,@muhrizky_19 @PSSI @erickthohir @TimnasIndonesia Ngerusak moment banget!!!,4,Anger,0.23680931329727173
yudhie_zhepoet,@fahmiiiiii14 @idextratime @erickthohir @PSSI @TimnasIndonesia Lucu lucu komen nya wkwk,4,Anger,0.807654857635498
willylimy,@HadiGunawan1306 Alhamdulillah Indonesia lolos ke putaran ketiga kualifikasi piala dunia 2026. Bravo timnas Indonesia🇮🇩,0,Joy,0.5569111108779907
edwinnug2,@PurwoHidayat Seingatku tadi mas Anang pakai kaos polo shirt warna merah buka kaos timnas Indonesia. Bener ga seh?,3,Neutral,0.39853501319885254
anismemangbenar,BANGUN WOI BANGUNN!!! INDONESIA PUNYA TIMNAS YANG KEREN BGT COYYY🇮🇩 https://t.co/c9CLYumHSP,2,Joy,0.695533275604248
alfaneedsahole,Kelas Timnas Indonesia step by step fokus ronde 3 ,2,Joy,0.5840684771537781
ibnukusumayadi,@AnindikaRama @TimnasIndonesia yg golin siapa bang? baru nonton saya,1,Anger,0.2597893476486206
okezonenews,Media Vietnam Kesal Filipina Tampil Loyo Lawan Timnas Indonesia hingga Buyarkan Mimpi The Golden Star Warriors https://t.co/pZC6iImy1q,0,Joy,0.5900890231132507
KiswaraTriW,@idextratime @erickthohir @PSSI @TimnasIndonesia Wkwk sattt,0,Joy,0.39561817049980164
Quenzhaa22,@idextratime @AhmadRidzuanAG Pegi korang tangis dalam bilik mandi. Coach yang korang kata cuman modal iklan kopi berjaya hantarkan timnas Indonesia lolos ke pusingan 3 world cup. Sedangkan timnas korang? Takde lolos punnn Cry more bitch,2,Joy,0.732481837272644
bolacomID,Kabar baik! Federasi Sepak Bola Filipina FFF mengonfirmasi kondisi Adrian stabil setelah mendapat perawatan. Speedy recovery Adrian 𝙅𝙤𝙞𝙣 𝙒𝘼 𝘾𝙝𝙖𝙣𝙣𝙚𝙡 𝘽𝙤𝙡𝙖.𝙘𝙤𝙢 → https://t.co/CnJBg7SB1n 𝙖𝙩𝙖𝙪 𝙠𝙡𝙞𝙠 𝙡𝙞𝙣𝙠 𝙙𝙞 𝙗𝙞𝙤 #BLCBM #TimnasIndonesia https://t.co/vNmqpQcrSt,1,Joy,0.589628279209137
tvrinewscom,Ini momen Presiden @jokowi nonton pertandingan Timnas Indonesia vs Fillipina https://t.co/eCqlZpvvbt,1,Neutral,0.24064823985099792
tyo_mangkubumi,@FIFAWorldCup @TimnasIndonesia Beli sepatu bola kayak sepatu pantopel gitu di mana ya,1,Joy,0.2317817211151123
